"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,
"Dominican Republic","243","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,"-0.771255868667454","-1.298563483486","-1.39500056161651","-1.62885313299209","-1.8093421112376","-6.18653775520075","-3.44741983946588","-0.403013246717553","-0.94183234908106","0.10515308114145","-3.24980415596014","-3.01683032079692","-2.72886433507407","-3.05016111377669","-6.56033897799547","-3.47239561073938","-2.75273261992882","-0.0329902533915413","-3.10323126324844","-3.08751656471401","-2.16039102177826","-2.19514363746179","-7.90506291434461","-4.51942159787027","-2.36340685412748","-2.45996976868098","-2.49071887186387","-2.45261043786797","-2.47400644450134",
"Croatia","960","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","-1.71304791123345","-2.75005976859014","-7.03405519477331","-5.50297323423279","-5.75395794003925","-3.28990444064376","-4.52131845449268","-4.96764321463866","-3.66647280863249","-3.1332022000496","-2.23297596698369","-2.82508532669377","-6.04780878902943","-6.45388757687428","-7.88981217440222","-5.34534688760328","-5.2981875905527","-5.25559495963178","-3.19885651029553","-0.81754219117936","0.825827108354535","0.231394453598458","0.301118995339448","-7.41598741919056","-4.10609612549475","-2.67977873168078","-1.68145276535385","-0.952998740826061","-0.293922555770276","-0.178490988965509",
"Benin","638","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","0.468233152552654","1.83217676108196","1.94414694368199","-3.69219925609933","-3.26942666414605","-3.32989239660603","-1.07204036511677","-0.704772656480089","-1.52328351585069","-0.146542914959949","0.222004232833496","-0.0409046108991516","-2.24100270538144","-0.275538513442692","-0.98130900431251","-0.215565665716629","-1.36503398745095","-1.65054439609427","-5.55283589671421","-4.28863066490322","-4.20374468205992","-2.97643620159299","-0.539578283845051","-4.70397052022796","-4.49999999999997","-3.89738083189374","-3.00000000000002","-2.5","-2.50000000000004","-2.00000000000006",
"Belarus","913","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,,,,,"-7.80718009329452","-6.73927611131803","-7.06340425541522","-6.7061713227199","-7.70510420332275","-7.82092977524185","-10.9063123874121","-7.23196326812408","-4.18662804791601","-2.80592004488274","0.359824810791929","-0.981959040595598","0.0921104054926288","-2.96363912890396","-1.65908268315","-0.336524544509504","1.80479837667293","0.909551694279089","-2.92335306571657","-3.87602344631272","-2.3642580696226","0.0470991537407013","0.573263958021642","0.659729822604709","0.696373730866571",
"Azerbaijan, Republic of","912","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","-1.03151020096269","1.63119008970433","-1.03278647703072","0.144727517432865","21.764045620911","19.3930871404411","1.60462625873952","1.7814380870588","2.74081891890589","0.662965132568096","2.33710870966806","17.1938193947256","5.8565688080741","13.831244525331","10.8596409142562","3.70548002752116","1.64347509924392","2.74233937879897","-4.81407106648988","-1.15185844065109","-1.26293873669748","5.47123541605416","9.07939271807972","-6.49965733296877","-1.83442879609922","0.740917876896621","-0.96552799450595","-3.02853739485738","-4.02194312160024","-5.14467759547393",
"Angola","614","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","-0.304461474334978","-6.70932493300169","-10.6446082226574","2.28932243798372","3.17646151334828","-2.54244692975119","-4.68463962709308","1.1835487509174","7.17049401042224","9.42279944104727","4.31192956347587","-4.23514950760716","-7.89737672018225","3.39489888519881","8.08120271634514","4.13119807190018","-0.303788881229643","-5.7203498475001","-2.91724082974892","-4.52020383918886","-6.58631724015378","2.28693780129201","0.775834964632044","-1.89030121567022","3.22231840709871","2.81824644376341","2.88528763867224","2.9269603636992","2.87667057797551","2.87453704287426",
"Algeria","612","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","2.93043665923315","-3.57634102101095","-1.89458922987288","9.70139444646538","3.73958505831421","1.16383656142213","4.87563543590427","5.25924118976761","13.6311954509389","13.9607368315879","6.59771728892914","9.6163483707451","-5.80707795763452","-0.0384687105349369","-0.104373157858661","-4.43461899121508","-0.399960355360135","-7.30007661678836","-15.2674142265343","-13.0514713439074","-6.54127949481357","-4.4258543048948","-5.57936114461424","-6.24822261046391","-9.24643448359485","-6.5193556846814","-6.04259212844417","-5.86369491304936","-6.04307331060358","-6.13867838128081",
"Algeria","612","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","86.3463746493058","86.7035870847412","75.618600777816","57.9603434752031","54.2673359986752","51.2763297647475","41.3889510957105","35.2108554764112","26.3113846654324","23.6356198686819","13.5059432689768","8.05642802465581","9.77473637344214","10.4916011033914","9.25430488176023","9.32565828891521","7.09351113168688","7.65832014592016","8.73331371243378","20.4382868581755","26.8083030874196","37.8149737900447","45.7707053650282","55.6050644308612","58.480272953369","63.2423822627503","68.2062869464771","73.5352292875886","79.1416042466451","84.3769042119885",
"G20","120","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","71.1562854492069",,,"78.1577460754846","68.696900467513","70.4253830714621","72.3513051892647","75.3524968888687","73.6069733220295","70.1126245945694","67.4306141430726","71.3901006088706","82.9313806745941","85.3546307765458","86.3886018035322","87.852670099742","85.8975757008793","86.0991580151581","86.855687685116","90.8988361770805","89.4392091999604","89.7905802383897","91.4569482111419","108.313592084967","107.532840701179","106.566292677183","106.98610012446","107.115610771823","107.154527117543","107.137882338671",
"Zimbabwe","698","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,,,,,,,,"39.4369361337161","44.6696592471661","61.0767924566589","58.7089950865831","47.5767953881944","42.8577413502449","38.2648452194411","36.9438873625482","42.2113061757823","47.4731390021119","49.0959584665429","54.4326653825035","61.486042435044","113.922826651772","86.1465136576614","54.0132156033057","60.31072384772","62.0266814663533","62.2397407666938","60.688119817161","59.6093424866434",
"Venezuela, Republica Bolivariana de","299","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,"24.6741861988304","19.0876539112125","19.3030397268914","39.9658196885798","37.8519424212077","28.1271738065653","24.4516610381036","16.4410709270487","19.0683614998769","15.3833424699624","18.9128700902272","24.9955099859669","31.6519027671232","30.1155350212407","33.2350863114943","25.1419311168167","11.0445315745846","5.05410760465944","26.0042662803987","180.788682727657","232.786343936588","304.125475889579","328.965482784737","338.135878018878","342.362978741639","346.729320133818","350.984603681623","351.606306358229",
"Uruguay","298","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,,,,,,,,,,,"46.3966735587857","41.0454052855275","41.4449486285441","50.0294185886631","50.2712616245672","51.3920556350434","58.1515248515444","56.7801322935153","56.5202810840934","58.5673520482796","60.4556082356402","68.0560733023779","67.4713851031393","68.8077108312888","70.0111929000763","70.4325195887315","70.7048857201034","70.5574941513246",
"United Arab Emirates","466","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,,"3.09265776465136","2.68968848289814","3.42715114238528","3.33199659416496","4.07973131706546","4.4814966264412","5.05165651011523","8.89052276751588","8.9491365562944","21.1360733287356","19.4733183837541","21.4671978869734","21.2097629464807","16.0157342295617","14.1946189513082","16.6503883626849","19.3658089045014","21.6233662939153","20.9060730840094","27.0860212671254","39.3615004711877","37.3199204180493","38.6472051542027","38.8770586781902","38.6289538763405","37.9466278922274","36.9546144358408",
"Sri Lanka","524","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","72.5090160669624","76.7432311230768","80.3119142578514","81.8696630426151","87.2052450987773","99.5446171960389","89.3616112236569","89.4120951999985","79.1687530070651","76.7914380138606","74.2684547529704","71.0988707302168","75.200180470942","71.5697320160632","71.108043018069","69.6087804780851","71.775784823488","72.216595627262","78.4868640401297","79.0164106886881","77.9017986838052","84.209435958163","86.8020035765116","101.235404225997","109.250448297702","111.421202158069","111.883389141716","111.549990070496","110.982813485675","110.204009145497",
"Rwanda","714","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","72.2270447851197","70.0993663568754","78.3669194193143","85.9906489247004","84.0212895935526","92.1255369011039","79.6042020435161","80.9428059956268","58.9733672762836","22.5041179945385","22.1078660674157","18.2928601200989","18.5018355681042","18.8332625374468","18.7262614341054","19.0944398137814","26.080486958837","28.3282172253367","32.3846912228359","36.5626950440718","41.3165425904485","44.9312063369352","50.2026360175128","60.1134932928976","74.8338392729485","78.178309799278","80.9384452259532","79.2489000356492","76.4370602844187","73.6328522807534",
"Qatar","453","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","54.3822162634487","76.5651889757578","81.8459105903174","51.5993608843369","59.2246316751712","47.6657903705072","38.7881157928089","30.0609516444229","19.1255836158243","13.9470191882609","9.36521507431785","11.3566778283302","35.9804333891251","30.4252042621654","33.4738776031518","32.1184106435476","30.8832255736699","24.9119572428456","35.5468811838304","46.7067743366437","51.5688070109021","52.1773009260647","62.2764819568502","72.0951799924071","59.0119209492237","53.0810186071949","46.7128878316551","44.1125602521818","41.6825622524276","39.1990846071173",
"Papua New Guinea","853","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","43.9184991002602","45.7306542597065","41.7570817683214","42.3333897876789","47.6643989205463","48.432344556005","40.4199820797377","37.1764885830664","31.5620914326623","25.9804982413261","22.1566422657325","21.5553212166534","21.7161741889285","17.2858627201503","16.2783539417839","19.1239287959843","24.8896268936581","26.8946120019845","29.9306160338693","33.7401900938717","32.4843702140487","36.6761800522612","40.0404977126846","48.8745950667224","45.482240874565","49.0853047336867","50.0776401534644","52.1481971520497","52.183111734199","51.9974312174236",
"Oman","449","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","23.8062829460547","35.4478511346224","33.0781189488366","24.8056137824762","25.6308290344787","18.1864636517773","14.902272494324","16.6464950024827","9.58181429294577","8.65267082262595","5.09608932269984","3.66697110335954","6.65250569736484","6.22267324972305","5.06164653446929","5.23232721491629","5.32023848235351","4.61762762584064","15.8252042491368","33.6608770598913","45.9334902688903","51.2536344315944","60.5254541223402","81.1560256842016","68.1958900188745","61.7228725079379","58.3998465878768","54.2949529527881","49.9207924717116","44.7730913877452",
"Niger","692","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","69.1009088921953","61.284326294769","63.3475345546997","82.104464269057","73.9822851559386","69.0353924628532","60.6038388385124","55.0497975134781","49.4602249497652","18.2828109053664","17.8302946387431","14.1701029072067","15.9360618013914","15.0781042157807","14.7467200956778","18.129659746734","19.5544218260799","22.085880261959","29.8701029994189","32.8268265854925","36.494147202227","36.9073240676332","39.8024709072069","44.9696156620505","48.5581072907176","49.492357080246","47.4282569967597","44.6043283637105","43.2483374456673","43.0270927048817",
"Malta","181","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","60.3066893956969","65.8293502818428","69.2081895761195","63.9002558899471","69.7460029394492","64.8264083738189","68.2482503474658","70.4640072032779","69.9015923429225","64.2772176880154","61.9072282724989","61.8270547263698","66.3408334403682","65.3202468850337","69.269003052596","65.9260828356729","65.7901941569758","61.5922358587255","55.8803846465487","54.319552890751","47.4806349013103","43.4488669741999","40.5891195560924","53.3024811245593","63.0156522586292","65.2882496201906","66.5090609546158","66.4085327163241","65.8654176176474","65.351635380074",
"Luxembourg","137","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","10.0219440307884","9.48493449722235","8.36771714027836","7.46463311596872","7.6712420967613","7.42948682186606","7.45041584249154","7.90535340337563","8.02240359096797","8.29912092852664","8.20064122564472","15.3569761281558","16.1464714075156","20.1521735883996","19.0048813034725","21.9973658021269","23.6873514768976","22.7428729698702","21.9862596680732","20.0937900968156","22.3424384353939","20.9527901140824","22.0072296288832","24.8156462903201","26.2582865163924","26.6953201149151","26.7665724590364","26.577748613827","26.4319034348001","26.2888829147121",
"Kyrgyz Republic","917","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,,,"108.207494153726","107.941473716493","108.230278888785","92.6664562673076","85.6607089055216","73.35468992558","57.7437789958591","49.0115620004059","58.4944013260916","59.6985898053858","50.0557590345226","50.4778793466578","47.1247556761315","53.5967857721853","67.0873452951455","59.0728184790751","58.7861066117977","54.817991044452","51.6029060481565","68.0405791329243","67.5549171991692","63.0500545319305","61.3135109258363","61.1926651626621","61.4576216651664","61.6517543657177",
"Kuwait","443","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","52.1600532840407","55.1386700746043","46.5542976524016","34.9153109255971","35.1202774843167","29.9505569888947","22.9977204979835","17.3017748776882","11.8048933474039","8.25701148645209","7.04716011110941","5.37609982887344","6.65328795062991","6.16098986973648","4.64109711489832","3.60205409443744","3.09198599625127","3.42918909249099","4.65345374335863","10.0179242643111","20.4851067316753","15.1026507098598","11.6357369141384","11.7059563241633","7.90916737453367","10.8441068964368","21.5647237624891","34.3051471304882","47.2340116776553","60.1867734947333",
"Iran, Islamic Republic of","429","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","19.0528848504909","22.0102724401139","16.1331973423195","11.1325510722309","17.5371899656439","21.8464852572336","21.7115446991657","20.5803516267636","17.4619095718235","14.6428430225444","13.5921998215282","10.7308482519798","12.1116319210803","13.9769784238113","10.8696940289277","11.7062967277251","10.3427969070535","10.9826360859996","39.2601143698528","44.649657549949","36.9166515370427","38.4717453608402","47.8642212653473","39.5266385797882","33.5985117394521","33.3055859777604","34.2204651661631","35.5344955364704","37.0459242578723","38.7912049496032",
"Guinea","656","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value","67.8679555069035","75.9382865891185","92.2509130282406","91.4918236955839","90.4364841957837","82.6102278881338","81.5722759469622","86.8661681760017","97.9152799914376","95.2217980722703","60.8000956102613","58.4634168277732","61.3060745571691","68.8530164992123","58.0822326799013","27.1854011196668","33.9669620906702","35.1580977834712","44.3892748358278","43.0092761602016","41.8839575284286","39.2667441385771","38.3733299127264","43.7795214160473","47.4670057342696","45.7710719774328","43.5030362679658","42.0825749744433","40.7827929553207","38.1881577768518",
"Dominican Republic","243","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,"13.2487828980156","15.9767647964082","16.7072219839469","20.3514147871567","21.4865053298794","48.1502302857231","34.345505045586","38.3215365084619","36.0218361144212","32.9067492945098","33.6068111377861","36.7341685585468","37.3108705140017","39.0526346335984","42.3204539139317","46.7146121093024","44.8527296071077","44.9212666384531","46.5685865176074","48.839657681025","50.4206411224687","53.537370734704","71.4589985842664","66.1443275035865","63.7729848689222","62.2033941254367","60.6923607695677","59.2184615668594","58.0129480759937",
"Belarus","913","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,,,,,,,"8.11509672974605","12.2741575585051","15.8131825017711","20.295029611931","32.5468486810945","36.8052125411666","58.2233334960699","36.9462223052365","36.8594726488407","38.7906048758195","53.0068884772352","53.4816301202261","53.1598456143651","47.5152360576424","40.9992150842821","48.0450052770431","44.8619634549384","44.7107810932587","40.3241935394526","39.7748042597155","37.7729259803046","36.7386515774069",
"Angola","614","Gross debt (% of GDP)","G_XWDG_G01_GDP_PT","Value",,,,,"113.504583850516","73.7361750313216","57.9678396761483","47.7170673030952","33.4640418276883","18.728790332818","21.0434944537537","31.3782324297843","56.3022469473951","37.1628402491015","29.5577150179539","26.6905596769036","33.1491036379342","39.8098569145089","57.0930482241255","75.6626373150193","69.3228675763411","92.9950012109856","113.55417481024","136.538724196863","103.712721917173","90.8236673851767","83.2710869235745","75.7378565339486","67.5959395820005","61.503552164495",
"Venezuela, Republica Bolivariana de","299","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","30.9888202756187","28.7901081999868","26.104642239666","28.2930312076494","31.8987187626931","30.9898383119025","32.1754279029813","31.9144479033517","33.5302631632849","39.266632121549","35.9494262698779","34.8794137209568","33.2694981870043","31.0986792246995","39.3606400724623","40.2849451405891","39.6661826498009","50.1187721052509","30.3144692917681","25.1512406544709","37.7020563166282","48.4210986096227","21.358597932663","10.9286341641898","10.104833687222","9.94729221966507","9.80137961576062","9.61185799387702","9.57508089530001","9.54193375336445",
"Sri Lanka","524","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","22.1262908396482","22.0930614622906","21.2006354345751","22.4641434168576","23.1608298478774","21.502074405693","19.9959712570282","19.9152312911219","20.8239170691065","21.2141465779907","20.5450050959243","19.729408134814","21.7197592249427","19.9605904140969","19.8526105587035","17.8242610360903","17.2088666484225","17.8574658356007","20.3533662611463","19.4553739370281","19.305493062291","18.845744441151","20.6168029034661","21.9308309346815","19.9649730633945","20.3572812316662","20.2476055490401","20.0750795404759","19.6605016111495","19.1978141412582",
"Oman","449","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","36.781344938008","41.4135482922492","39.078712241116","35.6264723047567","37.9896930181681","39.0910545540104","38.8227256425193","39.052064696971","34.9869547904365","34.3856266942288","35.2599215254683","29.3251219039732","38.2444257476162","34.8450656710022","39.3029347098748","44.0707021331487","44.8546938856354","47.3522448578944","50.8694044981981","51.1876665925258","45.1578953768111","43.9481969594182","44.737327866568","53.2506295268293","34.9029128031988","33.4427592348314","32.8135293322501","32.3333869428995","31.4362866877926","30.2288590080456",
"Niger","692","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","12.899276347624","13.6320616066755","14.9635747974673","13.5033873718627","13.7324978398523","14.4491123085243","14.0361920012439","16.0712527178022","15.5512836283744","15.1972549759599","17.3971841569583","16.8745044577883","17.6875070920897","14.2945489534143","15.3293598371543","16.6413121199901","20.4482011320735","23.6386801388351","24.2378420915608","19.3616047620882","19.5023316393184","21.099940350857","21.5701635708692","22.890542381999","23.8127179676203","22.4346809918797","21.5913525864194","21.3067784841819","21.5944390645377","21.7641398511053",
"Luxembourg","137","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","43.9765881852708","43.7382924240126","41.5775983772911","37.8210099872181","38.3120406866931","41.6217034740542","43.4011257150276","44.0718798661202","43.8065459243646","39.8288591001053","37.8565203825836","39.7979469479603","45.0908009140941","44.2796768364619","42.6176945513348","44.1024118099116","43.5402531210013","42.2156614028468","41.9758113306841","41.0234165403009","42.2583750921863","42.3430264216169","42.3148981995201","47.7896263037276","44.1323215539875","42.7839677555628","42.3264278651392","42.1708045690357","42.1418628096581","42.1692016047211",
"Dominican Republic","243","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,"12.9945492379718","13.8251694174452","14.5380935936453","15.7333723897168","15.844783768796","19.0135234856598","17.0776939915117","15.1435466363205","16.1594480795779","16.2728956317837","18.2857197163403","16.2482234416446","15.7988369640237","15.9469690913947","20.1176305124881","17.6907822356191","16.9998425886384","16.6811551559032","16.97443818694","17.0641185847493","16.3516432951005","16.591216557272","22.0917559193315","19.0298039627353","16.9387314382335","16.6938983921784","16.7490190646575","16.7109106306617","16.732306637295",
"Belarus","913","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,"43.7822236056963","43.53144067491","44.0025387645175","44.9854982653472","47.2098464929153","49.1707769263443","60.009148980617","51.7027682350714","44.3185403713146","40.2945223721135","38.8925627028358","40.8130396836833","38.8364486518183","41.7701135844047","40.6832167434034","39.0420885737696","37.8446223304495","37.3534745164086","38.747776008542","38.5288123099474","36.6689240990201","34.5200327865921","34.2582437500593","34.4554531276154","34.5830786607419",
"G20","120","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value","0.337485137690001","0.120843744244777","-0.293922480396649","-0.791118291896054","0.0748045104182627","-1.29189801711138","-1.60116321221107","-1.27543775484395","-0.550945880094307","-0.0570526093544005","-0.258902009653376","-1.27647519351692","-3.12081579562908","-3.76262380417412","-2.50348672424537","-1.75857586844546","-1.16907742264134","-0.868389949213328","-1.14105083244378","-1.47451055433993","-1.47135047964954","-1.68341969264945","-2.52593121053783","-7.08875049001134","-5.89243646788569","-4.54622508711683","-3.59136521097197","-3.02506267564463","-2.65186050642023","-2.32832611760513",
"Uruguay","298","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value",,,,,"0.172889500968508","2.92564162933693","5.08598446685318","5.24062750106167","4.56055949577316","4.15309057155107","3.68500531754385","1.14766558612493","0.948691740060113","0.94422156265567","0.842316786439028","-0.893268772517173","-0.438677341438716","-1.24895994363928","0.178894442100546","-0.163860197854709","-0.161588752266227","0.552674424996454","-0.132611643512543","-0.978595393717822","-1.16562074835342","-0.776036100235657","0.131610146739244","0.413356361409453","0.497557974905128","0.564690516717922",
"Malta","181","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value",,,,,"-2.17056036960423","-1.6396977667589","-5.79832646176924","-0.131901767754615","1.07239285525241","1.30246201317286","0.665282427375849","-2.21456293754167","0.560289159659954","0.545875461974252","1.23892812609565","0.52135095642768","1.62229535453997","1.30738779101076","0.218102774720564","2.67508179914862","4.73090619852257","2.78850412887741","1.38016218779741","-5.74619150951535","-7.9705655685822","-3.93991810703566","-2.9579417793813","-2.04278677164885","-1.89612667293653","-1.52196234547989",
"Luxembourg","137","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value","3.49477078105396","3.2114689787113","2.72387140864548","4.4127689990492","4.38722467207473","0.571943276244234","-0.511538152393245","-2.14990597208226","-0.372388960886014","1.59501540448071","2.40704135671304","1.94515412996168","0.54275137907271","-0.837956301385321","-0.205068383948492","0.705633033538936","0.841622530192697","1.12501166164069","1.07138544630673","0.913156894592603","1.2980124137159","2.67888085384919","1.72554772328543","-3.32481169336413","-1.29300295379246","-0.499928840702888","-0.313019128063004","-0.2421850195384","-0.256893192660331","-0.29595330672352",
"Ecuador","248","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value",,,,,,"3.71033030715317","3.83125661462009","3.95616409926602","2.40491335070145","4.60937730636728","3.33652656888015","-1.02285530214987","-0.778077221301763","0.234681377403227","-0.836865122144055","-1.59749498113444","-4.96974025263251","-5.42958234367742","-5.38634697366","-6.0695303746348","-1.81312038715207","-0.130429693643606","-0.192701630931214","-1.54897793924929","-0.69907423833246","1.58890586738088","2.91371836965883","3.31853238783379","3.5500495422484","3.3356738541795",
"Dominican Republic","243","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value",,"0.20108288405372","-0.910067613741002","-1.298965984993","-1.06937164597935","-1.14680496572196","-2.81868120553901","-0.734279119024064","0.805799484022594","-0.040834177552682","1.15447115780177","-2.51261364154545","-0.633779889276419","-1.37702719603586","-1.07853818839638","-3.93304816743981","-0.918434509926098","-2.39059665579707","-2.35475979799886","-1.67243260707092","-1.61664832845344","-1.30488235280542","-1.14571877195801","-4.59978780197294","-2.81708969905573","-0.148075707470677","-0.266623620438892","-0.205625827794816","-0.106483892865585","-0.199598246267644",
"Croatia","960","Cyclically adjusted primary balance (% of potential GDP)","GGCBP_G01_PGDP_PT","Value",,,,,,,"-4.28144979468398","-5.15533815702033","-4.35047849897716","-9.89364031897488","-7.03306363599223","-5.29583233504775","-5.18333382368472","-4.8976118204371","-6.38308929531865","-3.32099343825274","-3.46089377156215","-2.17033543263184","0.312039675113755","2.01851658256038","3.26270826418228","2.50284062185616","2.15710096511677","-4.03456733133008","-2.0258387709111","-1.03893600770639","-0.551464154454946","-0.127775269931782","0.424768111545105","0.430538913224796",
"Qatar","453","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","38.2442674185196","48.1108413301793","38.0085736538011","34.4073730135237","36.5903105343705","39.471925374397","35.2177558209624","48.2352910925829","39.6156970240641","38.7991830031483","40.6246801713039","33.819247754927","52.5679299054271","39.0826875819377","35.8246303276238","41.5088753760905","49.8525784344969","47.7195116298578","60.2724577027422","35.3195782170196","32.1751069728396","34.8184964369271","37.4902600067639","35.7747398621539","34.3476736718629","36.4394017939541","36.7025239255999","35.7798944735466","35.5917815681208","35.7961900803989",
"Papua New Guinea","853","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","21.2358668725338","19.8644431873871","19.5088825095263","20.760492777444","20.2355729705641","19.0671177894925","18.8566596059792","21.4621871357225","23.4609064627376","24.7824586558279","24.9206366660197","22.488034836948","19.1685673296927","21.4560625168599","21.9034116645373","21.2270980634553","20.7400621299466","20.7854051688439","18.2960465995422","16.1221346084989","15.8919448495188","17.7392587536875","16.2652790830527","14.8313019899333","14.0198761555694","14.9103134816398","15.426602084271","15.6017369769226","15.7660962921712","16.0066236212549",
"Oman","449","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","42.2522867230479","36.4037687472423","39.4253944039501","49.5021789248013","46.6028914597402","45.1756869795382","45.5906069424708","45.2747867763988","47.7921136312655","48.3735688109608","47.2981161609403","46.1223522271624","37.9342511196253","40.4794872145557","48.6899359525858","48.7178703816856","48.0255904082185","45.5493470103291","35.2488102642717","28.6793958958731","33.1788140349274","36.2422049556241","39.1650840406999","34.5776659224685","32.3299841517141","34.5566092909679","34.2880172820078","34.48224972332","33.5860780789493","32.8462297964101",
"Niger","692","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","10.5119117343401","11.4007875803682","10.6895523600382","10.6751182835409","11.1445550721599","12.2358898372387","11.8614271192398","13.3076613178199","14.023667647494","46.242346649266","16.6505158891428","17.9853061276976","13.7607208341379","13.3093511496479","13.1356148649477","15.8111522452645","18.5158434655178","17.5140371644661","17.4909903823456","14.8980786849669","15.3870910088605","18.1002875650422","18.010620009251","17.5535305128266","17.2133304943626","17.1311971766699","17.8860787804854","18.3015924789411","18.5916933944837","18.76052994636",
"Malta","181","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,"-6.09490996805931","-5.70347771527563","-9.36078343780057","-3.77761344389359","-2.69460438283277","-2.3758175499939","-2.8476796407249","-5.61464479564503","-2.60795365866116","-2.44968564828291","-1.85884815900792","-2.33488289880411","-1.06039268088011","-1.30666508849221","-2.11950782629912","0.579640498681968","2.97196362458396","1.27948323002382","0.0690851064966479","-6.97654560720903","-9.26445976187976","-5.12086777899949","-4.11466257975322","-3.20711672957017","-3.0940584056163","-2.73739574376645",
"Luxembourg","137","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","4.53837470637161","4.28184811854366","3.46854543315097","5.51719328611558","5.71949841119319","1.68681905078236","0.375665248730978","-1.40346607039636","0.274064928290176","2.35932975711865","3.43170518485787","3.22208756198597","1.05716456579048","-0.547083255938506","0.12374621646377","0.931148926107656","1.01020657817566","1.37956746788197","1.32248828465928","1.16602316000577","1.52403404610743","2.88763051131079","1.9329861906689","-3.09352953216796","-1.02846331457992","-0.236076793494016","0.0206741243236954","0.0939142985715148","0.144859860953018","0.16959070851413",
"Dominican Republic","243","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,"-0.402988697914852","-1.54261198418134","-2.01050466966838","-1.7650126219239","-1.95239080853416","-4.38909193722087","-2.42007836162682","-0.405968546821464","-1.37269997574115","-0.391971625250381","-4.10791294670189","-2.43853255155571","-3.2122353704577","-3.11370667606206","-6.25053780579673","-3.13268967560859","-4.72329500477492","-4.66911564263445","-4.22976570136285","-4.17661088061486","-3.97155555005839","-4.00978173144107","-7.64548556954427","-5.60125192736725","-3.03198064612564","-3.14893052979737","-3.13501020999566","-3.09006140253417","-3.2275431204",
